idx,_id,file,lineNumber,_label,code,P
41,41,lib/normalize3.c,22,BLOCK,return norm_buf1;,0.5743093490600586
42,42,lib/normalize3.c,23,BLOCK,},0.4105074405670166
43,43,lib/normalize3.c,25,BLOCK,static char* trim_trailing(char* in) {,0.46887704730033875
44,44,lib/normalize3.c,26,BLOCK,size_t len = strlen(in);,0.5124685764312744
45,45,lib/normalize3.c,27,BLOCK,size_t end = len;,0.554077684879303
46,46,lib/normalize3.c,28,CALL,while (end > 0 && (in[end - 1] == ' ' || in[end - 1] == '\t')) {,0.416755735874176
47,47,lib/normalize3.c,29,BLOCK,end--;,0.5222131013870239
48,48,lib/normalize3.c,30,BLOCK,},0.5811707973480225
49,49,lib/normalize3.c,31,CALL,if (end >= sizeof(norm_buf2)) {,0.3884771168231964
50,50,lib/normalize3.c,32,BLOCK,end = sizeof(norm_buf2) - 1;,0.5345367193222046
51,51,lib/normalize3.c,33,BLOCK,},0.5177322030067444
52,52,lib/normalize3.c,34,CALL,"memcpy(norm_buf2, in, end);",0.4718201756477356
53,53,lib/normalize3.c,35,BLOCK,norm_buf2[end] = '\0';,0.6320972442626953
54,54,lib/normalize3.c,36,BLOCK,return norm_buf2;,0.5735003352165222
55,55,lib/normalize3.c,37,BLOCK,},0.43583452701568604
56,56,lib/normalize3.c,39,BLOCK,static char* collapse_internal_spaces(char* in) {,0.4707651138305664
57,57,lib/normalize3.c,40,BLOCK,size_t i = 0;,0.45682933926582336
58,58,lib/normalize3.c,41,BLOCK,size_t j = 0;,0.5371450781822205
59,59,lib/normalize3.c,42,BLOCK,int last_space = 0;,0.5729532837867737
60,60,lib/normalize3.c,43,CALL,while (in[i] != '\0' && j < sizeof(norm_buf3) - 1) {,0.39174890518188477
61,61,lib/normalize3.c,44,BLOCK,char c = in[i];,0.5187951922416687
62,62,lib/normalize3.c,45,CALL,if (c == ' ') {,0.40067723393440247
63,63,lib/normalize3.c,46,CALL,if (!last_space) {,0.43673378229141235
64,64,lib/normalize3.c,47,BLOCK,norm_buf3[j] = c;,0.5727615356445312
65,65,lib/normalize3.c,48,BLOCK,j++;,0.533683717250824
66,66,lib/normalize3.c,49,BLOCK,last_space = 1;,0.5751852989196777
67,67,lib/normalize3.c,50,BLOCK,},0.5573603510856628
68,68,lib/normalize3.c,51,BLOCK,} else {,0.5078884363174438
69,69,lib/normalize3.c,52,BLOCK,norm_buf3[j] = c;,0.5597658157348633
70,70,lib/normalize3.c,53,BLOCK,j++;,0.5170661807060242
71,71,lib/normalize3.c,54,BLOCK,last_space = 0;,0.5075299739837646
72,72,lib/normalize3.c,55,BLOCK,},0.5400198101997375
73,73,lib/normalize3.c,56,BLOCK,i++;,0.5679381489753723
74,74,lib/normalize3.c,57,BLOCK,},0.5039621591567993
75,75,lib/normalize3.c,58,BLOCK,norm_buf3[j] = '\0';,0.5870427489280701
76,76,lib/normalize3.c,59,BLOCK,return norm_buf3;,0.5870563387870789
77,77,lib/normalize3.c,60,BLOCK,},0.43384161591529846
78,78,lib/normalize3.c,62,BLOCK,char* normalize_stage(char* in) {,0.46206891536712646
79,79,lib/normalize3.c,63,BLOCK,char* a = trim_leading(in);,0.521056056022644
80,80,lib/normalize3.c,64,BLOCK,char* b = trim_trailing(a);,0.5036948919296265
81,81,lib/normalize3.c,65,BLOCK,char* c = collapse_internal_spaces(b);,0.4998849332332611
82,82,lib/normalize3.c,66,BLOCK,return c;,0.605247437953949
83,83,lib/normalize3.c,67,BLOCK,},0.5637498497962952
84,84,lib/chain_exec3.c,2,BLOCK,#include <stdio.h>,0.5248491168022156
85,85,lib/chain_exec3.c,3,BLOCK,#include <stdlib.h>,0.463496595621109
86,86,lib/chain_exec3.c,4,BLOCK,#include <string.h>,0.5415525436401367
87,87,lib/chain_exec3.c,6,BLOCK,static char cmd_buf1[512];,0.5350140333175659
88,88,lib/chain_exec3.c,7,BLOCK,static char cmd_buf2[512];,0.525908887386322
89,89,lib/chain_exec3.c,8,BLOCK,static char cmd_buf3[512];,0.4792020320892334
90,90,lib/chain_exec3.c,10,BLOCK,static char* build_base_command(char* in) {,0.5089266300201416
91,91,lib/chain_exec3.c,11,CALL,"snprintf(cmd_buf1, sizeof(cmd_buf1), ""base_program %s"", in);",0.45860999822616577
92,92,lib/chain_exec3.c,12,BLOCK,return cmd_buf1;,0.5723240971565247
93,93,lib/chain_exec3.c,13,BLOCK,},0.4653892517089844
94,94,lib/chain_exec3.c,15,BLOCK,static char* add_execution_flags(char* in) {,0.4647293984889984
95,95,lib/chain_exec3.c,16,CALL,"snprintf(cmd_buf2, sizeof(cmd_buf2), ""%s --mode=run --level=2"", in);",0.4313887655735016
96,96,lib/chain_exec3.c,17,BLOCK,return cmd_buf2;,0.5650984048843384
97,97,lib/chain_exec3.c,18,BLOCK,},0.45439696311950684
98,98,lib/chain_exec3.c,20,BLOCK,static char* add_suffix_marker(char* in) {,0.4737226665019989
99,99,lib/chain_exec3.c,21,CALL,"snprintf(cmd_buf3, sizeof(cmd_buf3), ""%s --marker=end"", in);",0.41211023926734924
100,100,lib/chain_exec3.c,22,BLOCK,return cmd_buf3;,0.5514134168624878
101,101,lib/chain_exec3.c,23,BLOCK,},0.454247385263443
102,102,lib/chain_exec3.c,25,BLOCK,char* chain_stage(char* in) {,0.46336930990219116
103,103,lib/chain_exec3.c,26,BLOCK,char* a = build_base_command(in);,0.5324828028678894
104,104,lib/chain_exec3.c,27,BLOCK,char* b = add_execution_flags(a);,0.5033159852027893
105,105,lib/chain_exec3.c,28,BLOCK,char* c = add_suffix_marker(b);,0.505778968334198
106,106,lib/chain_exec3.c,29,BLOCK,return c;,0.5680064558982849
107,107,lib/chain_exec3.c,30,BLOCK,},0.5354825854301453
108,108,lib/chain_exec3.c,32,BLOCK,void final_execute(char* cmd) {,0.46525484323501587
109,109,lib/chain_exec3.c,33,BLOCK,char local[512];,0.48503419756889343
110,110,lib/chain_exec3.c,34,BLOCK,size_t n;,0.5475272536277771
111,111,lib/chain_exec3.c,35,CALL,if (cmd == NULL) {,0.47307994961738586
112,112,lib/chain_exec3.c,36,BLOCK,return;,0.5467442870140076
113,113,lib/chain_exec3.c,37,BLOCK,},0.46909618377685547
114,114,lib/chain_exec3.c,38,BLOCK,n = strlen(cmd);,0.49078425765037537
115,115,lib/chain_exec3.c,39,CALL,if (n >= sizeof(local)) {,0.43043842911720276
116,116,lib/chain_exec3.c,40,BLOCK,n = sizeof(local) - 1;,0.5575846433639526
117,117,lib/chain_exec3.c,41,BLOCK,},0.49232110381126404
118,118,lib/chain_exec3.c,42,CALL,"memset(local, 0, sizeof(local));",0.4952256679534912
119,119,lib/chain_exec3.c,43,CALL,"strncpy(local, cmd, n);",0.4820132553577423
120,120,lib/chain_exec3.c,44,BLOCK,local[n] = '\0';,0.5795817375183105
121,121,lib/chain_exec3.c,45,CALL,system(local);,0.4916215240955353
122,122,lib/chain_exec3.c,46,BLOCK,},0.5153742432594299
