idx,_id,file,lineNumber,_label,code,P
52,52,lib/normalize3.c,34,CALL,"memcpy(norm_buf2, in, end);",0.4383268356323242
53,53,lib/normalize3.c,35,BLOCK,norm_buf2[end] = '\0';,0.5038678050041199
54,54,lib/normalize3.c,36,BLOCK,return norm_buf2;,0.45504194498062134
55,55,lib/normalize3.c,37,BLOCK,},0.43353772163391113
56,56,lib/normalize3.c,39,BLOCK,static char* collapse_internal_spaces(char* in) {,0.4056236147880554
57,57,lib/normalize3.c,40,BLOCK,size_t i = 0;,0.46457070112228394
58,58,lib/normalize3.c,41,BLOCK,size_t j = 0;,0.487138956785202
59,59,lib/normalize3.c,42,BLOCK,int last_space = 0;,0.5185937285423279
60,60,lib/normalize3.c,43,CALL,while (in[i] != '\0' && j < sizeof(norm_buf3) - 1) {,0.49162620306015015
61,61,lib/normalize3.c,44,BLOCK,char c = in[i];,0.5156394243240356
62,62,lib/normalize3.c,45,CALL,if (c == ' ') {,0.445186972618103
63,63,lib/normalize3.c,46,CALL,if (!last_space) {,0.43824779987335205
64,64,lib/normalize3.c,47,BLOCK,norm_buf3[j] = c;,0.4881092309951782
65,65,lib/normalize3.c,48,BLOCK,j++;,0.4799865484237671
66,66,lib/normalize3.c,49,BLOCK,last_space = 1;,0.4901253879070282
67,67,lib/normalize3.c,50,BLOCK,},0.47201526165008545
68,68,lib/normalize3.c,51,BLOCK,} else {,0.47217467427253723
69,69,lib/normalize3.c,52,BLOCK,norm_buf3[j] = c;,0.45970669388771057
70,70,lib/normalize3.c,53,BLOCK,j++;,0.5022457242012024
71,71,lib/normalize3.c,54,BLOCK,last_space = 0;,0.5084236860275269
72,72,lib/normalize3.c,55,BLOCK,},0.3998252749443054
73,73,lib/normalize3.c,56,BLOCK,i++;,0.4943266212940216
74,74,lib/normalize3.c,57,BLOCK,},0.4640182852745056
75,75,lib/normalize3.c,58,BLOCK,norm_buf3[j] = '\0';,0.47053924202919006
76,76,lib/normalize3.c,59,BLOCK,return norm_buf3;,0.44289305806159973
77,77,lib/normalize3.c,60,BLOCK,},0.4459969699382782
78,78,lib/normalize3.c,62,BLOCK,char* normalize_stage(char* in) {,0.46720460057258606
79,79,lib/normalize3.c,63,BLOCK,char* a = trim_leading(in);,0.5086862444877625
80,80,lib/normalize3.c,64,BLOCK,char* b = trim_trailing(a);,0.49956563115119934
81,81,lib/normalize3.c,65,BLOCK,char* c = collapse_internal_spaces(b);,0.4273665249347687
82,82,lib/normalize3.c,66,BLOCK,return c;,0.50273597240448
83,83,lib/normalize3.c,67,BLOCK,},0.43222957849502563
84,84,lib/chain_exec3.c,2,BLOCK,#include <stdio.h>,0.4816075265407562
85,85,lib/chain_exec3.c,3,BLOCK,#include <stdlib.h>,0.4596289098262787
86,86,lib/chain_exec3.c,4,BLOCK,#include <string.h>,0.44984114170074463
87,87,lib/chain_exec3.c,6,BLOCK,static char cmd_buf1[512];,0.42808154225349426
88,88,lib/chain_exec3.c,7,BLOCK,static char cmd_buf2[512];,0.43991541862487793
89,89,lib/chain_exec3.c,8,BLOCK,static char cmd_buf3[512];,0.4107346534729004
90,90,lib/chain_exec3.c,10,BLOCK,static char* build_base_command(char* in) {,0.4300858676433563
91,91,lib/chain_exec3.c,11,CALL,"snprintf(cmd_buf1, sizeof(cmd_buf1), ""base_program %s"", in);",0.4410031735897064
92,92,lib/chain_exec3.c,12,BLOCK,return cmd_buf1;,0.5078586935997009
93,93,lib/chain_exec3.c,13,BLOCK,},0.4351273477077484
94,94,lib/chain_exec3.c,15,BLOCK,static char* add_execution_flags(char* in) {,0.4496977925300598
95,95,lib/chain_exec3.c,16,CALL,"snprintf(cmd_buf2, sizeof(cmd_buf2), ""%s --mode=run --level=2"", in);",0.431262731552124
96,96,lib/chain_exec3.c,17,BLOCK,return cmd_buf2;,0.5180028676986694
97,97,lib/chain_exec3.c,18,BLOCK,},0.41104447841644287
98,98,lib/chain_exec3.c,20,BLOCK,static char* add_suffix_marker(char* in) {,0.4749573767185211
99,99,lib/chain_exec3.c,21,CALL,"snprintf(cmd_buf3, sizeof(cmd_buf3), ""%s --marker=end"", in);",0.44076502323150635
100,100,lib/chain_exec3.c,22,BLOCK,return cmd_buf3;,0.5283868312835693
101,101,lib/chain_exec3.c,23,BLOCK,},0.45398014783859253
102,102,lib/chain_exec3.c,25,BLOCK,char* chain_stage(char* in) {,0.46954262256622314
103,103,lib/chain_exec3.c,26,BLOCK,char* a = build_base_command(in);,0.5065061450004578
104,104,lib/chain_exec3.c,27,BLOCK,char* b = add_execution_flags(a);,0.49720919132232666
105,105,lib/chain_exec3.c,28,BLOCK,char* c = add_suffix_marker(b);,0.43437206745147705
106,106,lib/chain_exec3.c,29,BLOCK,return c;,0.48109129071235657
107,107,lib/chain_exec3.c,30,BLOCK,},0.4594687819480896
108,108,lib/chain_exec3.c,32,BLOCK,void final_execute(char* cmd) {,0.43426474928855896
109,109,lib/chain_exec3.c,33,BLOCK,char local[512];,0.45672014355659485
110,110,lib/chain_exec3.c,34,BLOCK,size_t n;,0.46607521176338196
111,111,lib/chain_exec3.c,35,CALL,if (cmd == NULL) {,0.3872229754924774
112,112,lib/chain_exec3.c,36,BLOCK,return;,0.46402475237846375
113,113,lib/chain_exec3.c,37,BLOCK,},0.43890321254730225
114,114,lib/chain_exec3.c,38,BLOCK,n = strlen(cmd);,0.5159568786621094
115,115,lib/chain_exec3.c,39,CALL,if (n >= sizeof(local)) {,0.43973618745803833
116,116,lib/chain_exec3.c,40,BLOCK,n = sizeof(local) - 1;,0.5167213678359985
117,117,lib/chain_exec3.c,41,BLOCK,},0.4425038695335388
118,118,lib/chain_exec3.c,42,CALL,"memset(local, 0, sizeof(local));",0.43267589807510376
119,119,lib/chain_exec3.c,43,CALL,"strncpy(local, cmd, n);",0.43525469303131104
120,120,lib/chain_exec3.c,44,BLOCK,local[n] = '\0';,0.5151746273040771
121,121,lib/chain_exec3.c,45,CALL,system(local);,0.4842315912246704
122,122,lib/chain_exec3.c,46,BLOCK,},0.4746609926223755
